Sn1,Sn2,Sn3,Sn4,Sn5,Sn6,Sn7,Sn8,Sn9,Sn10,Tt,dloc,ED,overload_loc
-8.9185e-05,5.932e-05,0.000148048,6.895e-05,-8.813e-05,0.000250244,0.000100956,-2.1899999999999997e-05,0.00011374,0.00027079700000000003,21.33974596,95,4,0
-0.00010314,5.01e-05,0.000214031,5.770000000000001e-05,-9.56e-05,0.00026405,0.000110628,-4.120000000000001e-05,0.000102964,0.000256265,20.05478105,83,3,0
-0.000218161,0.000112371,0.00046651,0.000129239,-0.000201735,0.000575242,0.000243825,-8.4e-05,0.000227335,0.000558386,39.94521895,33,6,0
-0.000117131,5.759699999999999e-05,0.000243428,6.671380000000001e-05,-0.000109215,0.000301926,0.000126958,-4.6501e-05,0.000118571,0.0002945311,22.56855175,74,2,0
-0.000172856,8.8e-05,0.000367291,0.000101412,-0.000159996,0.000452177,0.000190866,-6.78e-05,0.00017800099999999998,0.00043894,32.07911691,68,1,0
-0.00014987899999999998,8.199570000000001e-05,0.000323387,9.3207e-05,-0.00014873758,0.000405569,0.00017205099999999994,-5.975e-05,0.000165377,0.0004074174,30.0,1,2,0
-0.000136786,6.890000000000001e-05,0.000289441,7.890000000000001e-05,-0.000126973,0.000355781,0.000149777,-5.41e-05,0.00013966,0.00034556,25.93263357,1,2,0
-0.000105451,5.14e-05,0.000218563,6e-05,-9.69e-05,0.000270813,0.000113763,-4.18e-05,0.000105523,0.000262488,20.48943484,97,7,0
-0.000198697,0.000106278,0.000412042,0.0001280773,-0.000201295,0.000534655,0.00022918,-7.69e-05,0.000222657,0.000552104,39.51056516,46,6,0
-0.000210942,0.000108787,0.000450791,0.000125101,-0.00019486,0.000555127,0.000234858,-8.22e-05,0.00021871,0.000538745,38.66025404,77,4,0
-0.000194548,0.000100134,0.000416067,0.000114753,-0.000180273,0.000511465,0.000216021,-7.609999999999999e-05,0.000201536,0.00049663,35.87785252,32,4,0
-0.000102727,4.99e-05,0.000213632,5.7e-05,-9.57e-05,0.000263991,0.000111163,-4e-05,0.000103763,0.000256511,20.05478105,64,5,0
-9.690899999999999e-05,0.00010816700000000001,0.000364829,0.00011937,-0.000196047,0.00043669899999999987,0.000210741,-0.001665024,0.000244225,0.0005597190000000001,39.94521895,49,9,0
-0.000117688,5.8e-05,0.000245891,6.69e-05,-0.000108919,0.000303376,0.00012743299999999998,-4.68e-05,0.000118596,0.000294421,22.56855175,52,3,0
-0.00013644299999999998,6.840000000000001e-05,0.000285763,8.08e-05,-0.000124102,0.000355876,0.000150746,-5.27e-05,0.000139397,0.000344386,25.93263357,95,1,0
-0.000218376,0.000112821,0.000467521,0.000131708,-0.000202244,0.000575232,0.000243474,-8.48e-05,0.00018501400000000006,0.000558514,39.94521895,69,2,0
-0.00015651699999999998,0.00011055200000000001,0.00033797000000000005,0.000128548,-0.00019660900000000001,0.0004682579999999999,0.000209769,-6.200000000000003e-05,0.000225631,0.0005509870000000001,39.51056516,97,8,0
0.000220367,0.00017052499999999998,-0.0010461910000000001,3.5799999999999996e-05,-0.0007590839999999999,-0.000337447,-0.000292865,0.00024623500000000003,0.00017111,0.000310781,21.33974596,85,9,3
-0.00011064,5.400000000000001e-05,0.000230255,6.23e-05,-0.000102443,0.000284185,0.000119257,-4.4e-05,0.000110983,0.000275804,21.33974596,24,2,0
-0.000137175,6.86e-05,0.00028932400000000004,7.890000000000001e-05,-0.000127014,0.00035601,0.000149925,-5.36e-05,0.000139626,0.000345569,25.93263357,48,1,0
-0.000171318,8.75e-05,0.000360265,0.000105868,-0.000153268,0.000451901,0.000192607,-6.500000000000001e-05,0.000177007,0.000436144,32.07911691,90,6,0
-0.000194915,0.000100075,0.000414624,0.000116453,-0.000178866,0.000511605,0.00021612,-7.659999999999999e-05,0.000200636,0.000495889,35.87785252,61,9,0
-0.000105319,5.17e-05,0.000220131,5.93e-05,-9.79e-05,0.000270688,0.000113336,-4.23e-05,0.000105684,0.000262885,20.48943484,21,4,0
-0.00020782,0.000110789,0.000437604,0.000127584,-0.000200003,0.0005477990000000001,0.000234418,-8.023999999999999e-05,0.00022427919999999999,0.0005519429999999999,39.51056516,7,7,0
-0.00017288900000000002,8.8e-05,0.000367346,0.000101098,-0.000160015,0.000452181,0.000190823,-6.78e-05,0.000177764,0.000438937,32.07911691,99,1,0
-0.00018172299999999998,9.32e-05,0.00038178400000000003,0.0001084964,-0.000170395,0.00047814800000000007,0.000202718,-7.4014e-05,0.000190061,0.0004690152000000001,34.06736643,47,9,0
-0.00017271,8.79e-05,0.00036823,0.00010098,-0.000159835,0.000452165,0.000191104,-6.620000000000001e-05,0.00017805299999999998,0.000438927,32.07911691,48,2,0
-0.000126375,6.26e-05,0.000264767,7.219999999999999e-05,-0.00011694,0.000327669,0.000138396,-4.89e-05,0.000128888,0.000318033,24.12214748,43,6,0
-0.000193958,9.96e-05,0.000414021,0.00011412,-0.00017968400000000002,0.00051147,0.000217382,-7.36e-05,0.000202792,0.0004966640000000001,35.87785252,53,7,0
-0.000194954,0.000100066,0.000415254,0.000115398,-0.00017984,0.000511617,0.000216096,-7.670000000000001e-05,0.000201054,0.000496359,35.87785252,51,8,0
-0.000117726,5.8e-05,0.000246078,6.68e-05,-0.000109021,0.000303381,0.00012738700000000002,-4.68e-05,0.000118586,0.000294477,22.56855175,93,4,0
-0.000184358,9.44e-05,0.000393896,0.000108332,-0.00017061,0.000483259,0.000204053,-7.170000000000001e-05,0.000190103,0.000469108,34.06736643,46,3,0
-0.000155589,7.9472e-05,0.000316989,0.0001064686,-0.00013089299999999998,0.000416289,0.000180897,-5.5336000000000014e-05,0.000162584,0.0003999736,30.0,90,9,0
-0.000208733,-0.000111206,0.000455992,0.000124952,-0.000195376,0.0005539519999999999,0.000245786,-8.36e-05,0.000218492,0.000538894,38.66025404,25,6,0
-0.000116931,5.7937399999999985e-05,0.00024436900000000003,6.67826e-05,-0.0001091193,0.000302136,0.000127028,-4.644800000000001e-05,0.00011865109,0.00029441699000000004,22.56855175,83,6,0
-0.000134439,7.06e-05,0.000291793,7.87e-05,-0.000126458,0.000354827,0.000149509,-5.33e-05,0.000140324,0.00034549900000000003,25.93263357,0,4,0
-8.476200000000001e-05,0.000100849,0.00021889599999999997,0.000122563,-0.00016857899999999995,0.00036504800000000003,0.00016679599999999998,-4.31e-05,0.000200643,0.0004918409999999999,35.87785252,75,9,0
-0.000215927,0.000111482,0.000462061,0.000127755,-0.000199902,0.000568442,0.000240477,-8.41e-05,0.000224155,0.000551876,39.51056516,74,2,0
-0.000117636,5.81e-05,0.00024618700000000003,6.68e-05,-0.000109032,0.000303345,0.000127376,-4.68e-05,0.000118617,0.000294469,22.56855175,17,2,0
-0.000218034,0.00011267,0.000467263,0.000137324,-0.00020244,0.000575185,0.000243915,-8.379999999999999e-05,7.4e-05,0.000558741,39.94521895,69,5,0
-0.000215952,0.000111499,0.000461927,0.000128004,-0.000199679,0.000568444,0.000240438,-8.420000000000001e-05,0.000223993,0.000551765,39.51056516,99,9,0
-0.000218246,0.000112666,0.000466808,0.00012930000000000005,-0.000201853,0.0005752390000000001,0.000243762,-8.43e-05,0.000227166,0.000558397,39.94521895,43,3,0
-0.000209487,0.000108303,0.000446017,0.00012511981000000002,-0.00019490799999999998,0.00055234,0.000234005,-8.173900000000001e-05,0.000218641,0.0005387439,38.66025404,52,5,0
-2.080999999999996e-06,7.015e-05,5.953700000000002e-05,7.513000000000001e-05,-0.000126752,0.00017531699999999995,8.8104e-05,-1.23e-05,0.00014464700000000005,0.00034652,25.93263357,2,8,0
5.9679999999999935e-06,0.0001105,7.361e-05,0.000107871,-0.000177406,0.000234914,0.000119664,-7.900000000000002e-06,0.000212443,0.000497807,35.87785252,34,3,0
-0.000126688,6.29e-05,0.000265816,7.23e-05,-0.000117346,0.00032768,0.000137813,-5.01e-05,0.000128345,0.000318075,24.12214748,73,3,0
-0.000210953,0.000108776,0.000451141,0.000124651,-0.000195311,0.0005551330000000001,0.000234861,-8.209999999999999e-05,0.000218918,0.00053896,38.66025404,64,1,0
-0.000182825,0.00010482299999999998,0.00041074,0.0001147642,-0.00018047400000000002,0.0004979530000000001,0.000209872,-7.575999999999999e-05,0.000201365,0.0004966719999999999,35.87785252,15,8,0
-0.000136997,6.850000000000001e-05,0.000287843,7.94e-05,-0.000126327,0.000355974,0.00015011,-5.400000000000001e-05,0.000139565,0.000345288,25.93263357,52,9,0
-0.00019484,0.00010001,0.000415458,0.000114978,-0.00018017,0.0005116000000000001,0.000216257,-7.609999999999999e-05,0.000201397,0.0004964419999999999,35.87785252,92,3,0
-0.000218487,0.000112875,0.000467572,0.000129474,-0.000201846,0.000575247,0.000243323,-8.52e-05,0.000226732,0.000557848,39.94521895,88,4,0
-0.000126698,6.29e-05,0.000265828,7.240000000000001e-05,-0.000117428,0.000327682,0.000137799,-5.01e-05,0.000128315,0.000318001,24.12214748,83,6,0
-0.000214733,0.000110988,0.000459907,0.00012701,-0.000198962,0.000568258,0.000241983,-8.09e-05,0.00022584,0.000551862,39.51056516,58,9,0
-0.000109997,5.39e-05,0.00022757400000000005,6.440000000000001e-05,-9.97e-05,0.000284047,0.000119868,-4.31e-05,0.000110563,0.000274646,21.33974596,96,7,0
-0.000126745,6.29e-05,0.00026586,7.25e-05,-0.000117311,0.00032768900000000004,0.000137737,-5.03e-05,0.000128211,0.000318035,24.12214748,56,2,0
-8.648199999999999e-05,0.000100165,0.00019748,0.00011744,-0.000190498,0.00034847000000000003,0.00016581099999999995,-4.1300000000000015e-05,0.00021342200000000006,0.0005214400000000001,37.43144825,30,3,0
-0.00017132400000000002,8.8046e-05,0.000365088,0.00010102299999999997,-0.0001599746,0.000450354,0.000190275,-6.7286e-05,0.0001778907,0.00043894926,32.07911691,78,3,0
-0.000117841,6.2555e-05,0.00024974400000000004,7.5673e-05,-0.0001171814,0.000315428,0.000134218,-4.6550000000000013e-05,0.000130865,0.0003181655,24.12214748,68,9,0
-0.000110601,5.41e-05,0.000230118,6.28e-05,-0.000102055,0.000284154,0.000119173,-4.42e-05,0.000110735,0.00027560000000000003,21.33974596,61,7,0
-0.000110075,5.39e-05,0.000230258,6.1e-05,-0.00010308,0.000284082,0.000119886,-4.24e-05,0.000112232,0.000276315,21.33974596,74,9,0
-0.000193878,9.96e-05,0.000414747,0.000113017,-0.000180667,0.000511464,0.000217506,-7.32e-05,0.000203391,0.000497183,35.87785252,64,6,0
-0.000212201,0.0001127881,0.000454612,0.00012928400000000002,-0.0002014796,0.000564543,0.000239995,-8.287e-05,0.000226978,0.0005574094000000001,39.94521895,88,7,0
-0.000218413,0.000112843,0.000467464,0.000129383,-0.000202105,0.000575236,0.000243417,-8.499999999999999e-05,0.000226869,0.000558429,39.94521895,73,3,0
-0.000133825,0.000120964,0.00029502,0.000124391,-0.000198126,0.0004533640000000001,0.000189434,-5.07e-05,0.000229778,0.000552367,39.51056516,41,9,0
-0.000103145,5.01e-05,0.00021381,5.8e-05,-9.9e-05,0.00026404900000000003,0.000110611,-4.13e-05,0.000102797,0.00033135699999999995,20.05478105,89,7,0
-0.00011405,5.112e-05,0.000225322,6.2388e-05,-0.000102799,0.00028574099999999995,0.00012038,-4.391399999999999e-05,0.000110591,0.0002758612,21.33974596,24,7,0
-2.708700000000002e-05,5.8703999999999985e-05,9.0988e-05,6.439e-05,-0.00010887,0.000182016,8.582999999999997e-05,-1.8800000000000006e-05,0.000121814,0.00029507700000000003,22.56855175,57,3,0
-0.000194757,0.000100131,0.000415827,0.000114774,-0.000180327,0.000511552,0.000216169,-7.62e-05,0.000201467,0.000496636,35.87785252,42,2,0
-0.000160844,8.149999999999999e-05,0.00034054800000000003,9.4e-05,-0.000148461,0.000419652,0.00017691900000000002,-6.34e-05,0.000164582,0.000407142,30.0,56,6,0
-0.000194806,0.0001,0.000415328,0.000115052,-0.00018008599999999998,0.000511594,0.000216296,-7.6e-05,0.000201395,0.000496362,35.87785252,92,4,0
-0.000203929,0.000104953,0.000435318,0.000120769,-0.000188352,0.00053592,0.000226516,-7.979999999999999e-05,0.000210881,0.0005200669999999999,37.43144825,61,3,0
-0.000130484,7.3366e-05,0.000295668,7.826480000000001e-05,-0.000125551,0.000353161,0.00014911299999999998,-5.1821000000000004e-05,0.000141499,0.0003453926,25.93263357,0,7,0
-0.000105672,5.14e-05,0.000219412,5.95e-05,-9.77e-05,0.000270851,0.000113505,-4.23e-05,0.000105525,0.000262771,20.48943484,70,2,0
-0.000126754,6.29e-05,0.000265892,7.240000000000001e-05,-0.000117372,0.000327671,0.000137755,-5.02e-05,0.000128266,0.00031807,24.12214748,13,2,0
-0.000117113,5.870000000000001e-05,0.000247224,6.68e-05,-0.000109045,0.000303076,0.000127083,-4.7e-05,0.000118578,0.000294466,22.56855175,31,8,0
-0.000110598,5.41e-05,0.000230396,6.24e-05,-0.000102428,0.000284155,0.000119192,-4.41e-05,0.000110933,0.00027579,21.33974596,98,2,0
-0.000160509,8.13e-05,0.00034072,9.28e-05,-0.00014923,0.000419606,0.00017738099999999995,-6.22e-05,0.000165611,0.000407656,30.0,74,7,0
-0.0002188,0.000106277,0.000437916,0.000120399,-0.000188619,0.000861505,0.00022593,-7.99e-05,0.000211133,0.000520222,37.43144825,9,8,0
-0.000110419,5.400000000000001e-05,0.000229848,6.22e-05,-0.000102241,0.00028415,0.000119529,-4.34e-05,0.00011127,0.000275786,21.33974596,38,5,0
-0.000103144,5.01e-05,0.000214014,5.78e-05,-9.56e-05,0.000264051,0.000110622,-4.120000000000001e-05,0.000102942,0.00025626,20.05478105,92,1,0
-0.00018426,9.43e-05,0.000391971,0.000108755,-0.00016998099999999998,0.000483259,0.000204268,-7.2e-05,0.000190059,0.000468851,34.06736643,90,1,0
-0.000194519,9.990000000000003e-05,0.000415096,0.000114495,-0.000180116,0.000511553,0.00021667,-7.52e-05,0.000202111,0.000496665,35.87785252,73,9,0
-3.503100000000001e-05,5.67e-05,5.5168000000000004e-05,7.698000000000001e-05,-0.000130906,0.000188398,9.4503e-05,-2.14e-05,0.00013899099999999998,0.00034695300000000005,25.93263357,35,2,2
-0.000158982,8.070000000000001e-05,0.00033871300000000003,9.08e-05,-0.000149037,0.000419378,0.000179339,-5.79e-05,0.00016826,0.000408142,30.0,59,7,0
-0.000185047,9.209999999999999e-05,0.00034895699999999995,0.000120788,-0.000192398,0.000488099,0.000211001,-7.286e-05,0.000207715,0.0005209769999999999,37.43144825,12,5,1
-0.000103157,5.01e-05,0.000214017,5.27e-05,-9.55e-05,0.000264054,0.000110603,-4.13e-05,0.000103222,0.000256257,20.05478105,65,1,0
-0.000105662,5.14e-05,0.000219391,5.99e-05,-9.77e-05,0.00027085,0.000113517,-4.23e-05,0.000106257,0.000262768,20.48943484,66,4,0
-3.6417000000000014e-05,7.790000000000001e-05,-3.3559000000000015e-05,6.044e-05,-0.000104882,0.00016384899999999996,4.678400000000001e-05,1.0199999999999989e-05,0.000129831,0.000295214,22.56855175,45,2,0
-0.000148755,7.49e-05,0.000313222,8.75e-05,-0.000136295,0.00038711,0.000163058,-5.9e-05,0.000151164,0.00037506,27.92088309,70,5,0
-0.000215766,0.000111417,0.00046168,0.000127741,-0.000199682,0.000568418,0.000240677,-8.37e-05,0.000224328,0.000551828,39.51056516,53,2,0
-0.000108797,5.3543e-05,0.00022491400000000002,6.229235999999999e-05,-0.000102679,0.00028065400000000003,0.000118058,-4.3408e-05,0.000110873,0.0002758724,21.33974596,79,3,0
-0.000137824,6.7987e-05,0.00028778999999999995,7.89329e-05,-0.000127051,0.000356304,0.000150189,-5.3913999999999986e-05,0.000139586,0.0003455743,25.93263357,24,5,0
-0.00012670799999999998,6.29e-05,0.00026586,7.240000000000001e-05,-0.000117351,0.000327678,0.000137754,-5.04e-05,0.000128267,0.00031806200000000003,24.12214748,47,1,0
-0.00011694,6.979999999999999e-05,0.000275698,7.15e-05,-0.000115203,0.000323584,0.000136655,-4.69e-05,0.000131064,0.000317813,24.12214748,0,8,0
-0.000126715,6.29e-05,0.0002658,7.240000000000001e-05,-0.000117281,0.000327684,0.000137775,-5.02e-05,0.000128215,0.000318032,24.12214748,72,2,0
-0.00013665799999999998,6.827000000000001e-05,0.000286275,7.89174e-05,-0.000127214,0.000354525,0.000149315,-5.410799999999999e-05,0.000139394,0.00034559760000000005,25.93263357,14,2,0
-0.000121914,0.000116213,0.000303007,0.00012654000000000002,-0.000201576,0.0004157470000000001,0.00019732900000000002,-5.44e-05,0.000230876,0.0005590689999999999,39.94521895,40,4,0
-0.000172914,8.809999999999999e-05,0.000366911,0.000101579,-0.000159586,0.000452182,0.000190772,-6.82e-05,0.000177488,0.000438711,32.07911691,51,8,0
-0.000164279,8.77e-05,0.000311518,0.000156413,-9.57e-05,0.000479786,0.000227389,-3.32e-05,0.000187103,0.000439306,34.06736643,95,7,0
-2.8944e-05,5.838e-05,4.040599999999997e-05,5.387e-05,-9.365e-05,0.000138071,5.932100000000001e-05,-5.499999999999998e-06,0.00010905100000000001,0.00025682300000000004,20.05478105,67,1,0
-0.000126656,6.28e-05,0.000265602,7.23e-05,-0.000117265,0.00032768900000000004,0.000137947,-4.99e-05,0.000128419,0.000318061,24.12214748,23,6,0
-0.000218823,0.000112381,0.000466565,0.00012939,-0.000202054,0.000575455,0.000243686,-8.48e-05,0.000226896,0.000558418,39.94521895,40,7,0
-0.000156954,8.035999999999997e-05,0.000329106,9.35756e-05,-0.000149181,0.00041214,0.000174512,-6.19e-05,0.00016459099999999998,0.000407427,30.0,99,6,0
-0.000115856,8.433e-05,0.000248627,9.9883e-05,-0.000161464,0.000362659,0.00016105599999999994,-4.999999999999998e-05,0.000178178,0.0004395890000000001,32.07911691,36,7,0
-9.1171e-05,7.223e-05,0.000200045,8.498000000000003e-05,-0.000138269,0.000300222,0.00013437399999999998,-4.030000000000001e-05,0.000152863,0.000376187,27.92088309,61,4,0
-0.000215955,0.00011189,0.000461992,0.000127879,-0.000199803,0.000568451,0.00024066,-8.420000000000001e-05,0.00022406,0.000551819,39.51056516,28,1,0
-0.000121798,6.2307e-05,0.000254614,7.230630000000003e-05,-0.000117575,0.00031959,0.000135077,-4.8599999999999995e-05,0.0001282421,0.0003181446,24.12214748,55,2,0
-0.000214925,0.000116379,0.000474001,0.000129524,-0.000202076,0.00057349,0.000241579,-8.63e-05,0.000226711,0.000558388,39.94521895,20,6,0
-0.000132415,6.659999999999999e-05,0.000283266,7.23e-05,-0.00012685799999999998,0.000355287,0.000155971,-4.06e-05,0.000148115,0.000347292,25.93263357,54,9,0
-0.000194393,9.98e-05,0.000415581,0.000113519,-0.000180957,0.00051154,0.000216861,-7.46e-05,0.000202686,0.000497134,35.87785252,74,8,0
-0.000105605,5.14e-05,0.00021932,5.95e-05,-9.86e-05,0.000270841,0.000113591,-4.2100000000000014e-05,0.000105641,0.000262226,20.48943484,87,5,0
-0.000207634,0.000108147,0.000442481,0.0001247219,-0.000195348,0.0005493280000000001,0.000232993,-8.099999999999999e-05,0.000218806,0.0005389489999999999,38.66025404,18,6,0
-0.000110166,5.460000000000001e-05,0.000231295,6.24e-05,-0.000102477,0.000283935,0.000118936,-4.4299999999999986e-05,0.000110914,0.000275803,21.33974596,36,9,0
-0.000117708,5.8e-05,0.000246046,6.68e-05,-0.00010862,0.000303378,0.00012741,-4.68e-05,0.000118613,0.000294015,22.56855175,88,7,0
-0.00013813899999999999,8.232e-05,0.000298331,9.2401e-05,-0.00014787199999999998,0.0003826190000000001,0.00016639299999999998,-5.311e-05,0.000167081,0.000407439,30.0,43,7,0
-0.000194869,0.000100017,0.000415532,0.000114885,-0.000180216,0.000511607,0.000216224,-7.62e-05,0.000201413,0.000496581,35.87785252,52,2,0
-0.000172418,8.78e-05,0.000366875,0.000100285,-0.000160148,0.000452112,0.000191437,-6.65e-05,0.000178672,0.0004391830000000001,32.07911691,64,4,0
-0.00021103400000000005,0.000108817,0.000451162,0.000124875,-0.000195165,0.000555143,0.000234751,-8.23e-05,0.000218719,0.000538924,38.66025404,93,6,0
-0.000218536,0.000112874,0.000467582,0.000129453,-0.000202143,0.000575199,0.00024332900000000006,-8.52e-05,0.000226749,0.0005584219999999999,39.94521895,13,3,0
-0.00020364900000000006,0.000110023,0.0004317430000000001,5.8513999999999996e-05,-0.000194279,0.000543451,0.000228854,-7.866000000000001e-05,0.000222944,0.0005385758000000001,38.66025404,65,3,0
-0.000182072,9.36e-05,0.000382109,0.0001154,-0.00016058,0.00048287,0.000206752,-6.809999999999999e-05,0.000189003,0.000464977,34.06736643,90,7,0
-0.000110506,5.42e-05,0.000230298,6.24e-05,-0.000102386,0.000284124,0.000119214,-4.44e-05,0.00011098,0.000275782,21.33974596,47,3,0
-0.000105286,5.15e-05,0.000219917,5.93e-05,-9.78e-05,0.00027069700000000003,0.00011337,-4.2e-05,0.000105782,0.000262879,20.48943484,22,7,0
-0.000159197,8.35e-05,0.000344687,9.37e-05,-0.000149067,0.000418766,0.000175784,-6.45e-05,0.000164488,0.000407358,30.0,30,8,0
-0.000141994,8.384e-05,0.000308936,9.2795e-05,-0.000148294,0.0003977780000000001,0.000167046,-5.613e-05,0.00016628,0.000407435,30.0,6,4,0
-0.000111419,5.290000000000001e-05,0.000227822,6.22e-05,-0.000102206,0.000284665,0.00012013,-4.3e-05,0.000111368,0.000275793,21.33974596,40,8,0
-0.000195547,0.000118204,0.000410734,0.00011426,-0.00017942700000000002,0.000512283,-0.000156515,-7.290000000000001e-05,0.000202815,0.0004965680000000001,35.87785252,29,8,0
-0.00017267400000000002,8.79e-05,0.000366978,0.000103077,-0.000159876,0.00045215,0.000191097,-6.73e-05,0.000179183,0.00043895,32.07911691,68,5,0
-0.000103572,4.94e-05,0.000212713,5.76e-05,-9.54e-05,0.000264315,0.000111098,-4.07e-05,0.000103163,0.000256281,20.05478105,40,6,0
-0.000203397,0.000105092,0.00043603,0.000120341,-0.000188561,0.0005357059999999999,0.000226327,-7.94e-05,0.000211251,0.000520224,37.43144825,22,5,0
-0.000211031,0.000108816,0.000451121,0.000124878,-0.000195201,0.000555145,0.000234757,-8.240000000000001e-05,0.000218721,0.000538875,38.66025404,52,1,0
-1.7812000000000012e-05,7.240000000000001e-05,-6.646500000000001e-05,5.0760000000000015e-05,-9.057e-05,0.00010505300000000004,2.1542000000000005e-05,2.0800000000000008e-05,0.000115678,0.00025698400000000003,20.05478105,21,4,0
-0.000203793,0.000104887,0.000435351,0.000121641,-0.00018861,0.000535901,0.000226699,-7.929999999999999e-05,0.000211969,0.0005202469999999999,37.43144825,68,3,0
-0.000105158,5.15426e-05,0.000219273,5.9298730000000004e-05,-9.78171e-05,0.000270351,0.000113377,-4.203440000000001e-05,0.0001057434,0.00026288522,20.48943484,17,6,0
-0.000160816,8.149999999999999e-05,0.000339961,9.47e-05,-0.000147739,0.000419642,0.000176933,-6.35e-05,0.00016425400000000002,0.000406792,30.0,70,4,0
-0.000110416,5.42e-05,0.0002306,6.23e-05,-0.000102422,0.000284078,0.000119109,-4.4e-05,0.000111005,0.000275801,21.33974596,22,4,0
-0.000110419,5.41e-05,0.000229592,6.29e-05,-0.000101665,0.000284123,0.000119394,-4.38e-05,0.000110848,0.00027547,21.33974596,90,2,0
-0.00011041,5.400000000000001e-05,0.000230211,6.21e-05,-0.000102486,0.000284128,0.000119435,-4.35e-05,0.000111302,0.000275888,21.33974596,59,2,0
-0.000175954,0.000102602,0.00040779,0.00010841,-0.00017046700000000002,0.000479125,0.00020006,-7.47e-05,0.000190114,0.000469054,34.06736643,20,9,0
-0.000137208,6.86e-05,0.000289022,7.879999999999999e-05,-0.00012718,0.00035601199999999995,0.00014987100000000002,-5.41e-05,0.000139636,0.000345635,25.93263357,55,9,0
-0.000110593,5.41e-05,0.0002304,6.24e-05,-0.000102457,0.000284158,0.000119204,-4.41e-05,0.000110961,0.000275805,21.33974596,18,2,0
-0.00015024100000000001,9.799e-05,0.00032887600000000003,0.000113893,-0.000180382,0.000447083,0.000194672,-6.2e-05,0.00020203700000000002,0.000496822,35.87785252,72,6,0
-0.00014524900000000002,0.00011373799999999999,0.00032055599999999994,0.000118295,-0.000188174,0.000440271,3.900000000000001e-05,-5.770000000000001e-05,0.000214139,0.0005206789999999999,37.43144825,29,5,0
-0.000184815,9.37e-05,0.000391391,0.000108176,-0.000170536,0.00048354,0.000204562,-7.170000000000001e-05,0.000190358,0.000469132,34.06736643,40,7,0
-0.00021633200000000002,0.000112753,0.00045451800000000006,0.0001391904,-0.0001905125,0.00057379,0.00024412400000000002,-8.316500000000001e-05,0.000223477,0.00055334758,39.94521895,80,8,0
-0.000215844,0.000111473,0.000461245,0.000128598,-0.000198948,0.000568423,0.000240551,-8.41e-05,0.000223803,0.0005514890000000001,39.51056516,94,5,0
-0.000137183,6.86e-05,0.000288888,7.890000000000001e-05,-0.000127044,0.000356006,0.000149896,-5.41e-05,0.000139618,0.000345576,25.93263357,73,3,0
-0.000218387,0.000112754,0.000467226,0.000129385,-0.000202014,0.000575249,0.000243562,-8.48e-05,0.000226934,0.000558411,39.94521895,23,5,0
-0.00013722299999999998,6.86e-05,0.000288801,7.91e-05,-0.000126864,0.000356011,0.00014983799999999998,-5.4299999999999985e-05,0.000139409,0.000345471,25.93263357,71,2,0
-0.000203911,0.000104972,0.0004356330000000001,0.000120401,-0.000188701,0.000535911,0.000226511,-7.97e-05,0.000211067,0.00052024,37.43144825,14,1,0
-0.000117559,5.79e-05,0.000246252,6.61e-05,-0.000109525,0.000303362,0.000127622,-4.620000000000001e-05,0.000119151,0.00029477400000000003,22.56855175,50,6,0
-0.00021819,0.000112775,0.000466409,0.000126404,-0.000201068,0.000575199,0.000243666,-8.46e-05,0.000222999,0.000557994,39.94521895,67,8,0
-4.390799999999999e-05,6.216e-05,9.463299999999999e-05,5.945e-05,-0.000100933,0.00019232500000000005,7.7571e-05,-1.6300000000000007e-05,0.000115827,0.00027623400000000004,21.33974596,20,7,0
-0.000216326,0.000111721,0.000460707,0.000130823,-0.000197483,0.000568486,0.000239882,-8.58e-05,0.000222236,0.000550514,39.51056516,60,8,0
-9.7022e-05,5.771e-05,0.000169551,5.806e-05,-9.636e-05,0.000251043,9.607e-05,-3.0100000000000013e-05,0.000108478,0.0002628748,20.48943484,97,3,0
-0.000147849,7.45e-05,0.000313642,0.000101754,-0.00013830100000000002,0.000386985,0.00016429700000000002,-5.58e-05,-0.00017260900000000005,0.000376412,27.92088309,69,8,0
-0.000110114,5.44e-05,0.000230795,6.23e-05,-0.000102331,0.000283964,0.000119198,-4.38e-05,0.000111127,0.000275791,21.33974596,37,8,0
-0.00010577,5.13e-05,0.00021933,5.93e-05,-9.79e-05,0.000270909,0.000113604,-4.2100000000000014e-05,0.000105686,0.00026288900000000004,20.48943484,35,6,0
-0.000142225,9.701700000000001e-05,0.000301534,0.000111638,-0.0001775748,0.0004243860000000001,0.00019306,-4.88e-05,0.000207563,0.000496844,35.87785252,44,7,0
-0.000194657,9.990000000000003e-05,0.000415329,0.000114585,-0.000180204,0.000511574,0.000216496,-7.55e-05,0.000201851,0.0004966559999999999,35.87785252,73,7,0
-0.000217905,0.000112374,0.000465759,0.000129081,-0.000201431,0.000575225,0.000244398,-8.31e-05,0.00022777,0.000558359,39.94521895,38,7,0
-0.00056408,0.000103759,0.000421459,0.00011446,-0.000179486,0.000530196,0.000215242,-7.52e-05,0.000202515,0.000496528,35.87785252,5,5,0
-0.00015717200000000002,9.4504e-05,0.000346367,0.000107601,-0.00017050710000000006,0.000443981,0.000191742,-6.388999999999999e-05,0.00019110900000000002,0.00046928,34.06736643,52,2,0
-0.000105682,5.14e-05,0.000219504,4.75e-05,-9.78e-05,0.000270854,0.000113494,-4.23e-05,0.000106292,0.000262818,20.48943484,65,2,0
